sample	genome	coverage	relative abundance	iRep	un-filtered iRep	raw iRep (no GC bias correction)	r^2	% windows	GC bias	GC r^2	day	treatment	bird	day_num
d07ther057	bin.459	8.513476722529147	0.9259722330530772	1.6114203914275043	1.6114203914275043	1.612015578457011	0.9712190198545885	97.81	-0.21664463305288004	0.022429424063196035	07	ther	057	7
d35ctrl091	bin.459	6.465426977119256	1.026155621850917	1.8949285830865836	1.8949285830865836	1.8990899375106274	0.9872991332929336	97.64	-0.015069976574855613	0.0038257446354112994	35	ctrl	091	35
d35sub104	bin.459	5.12902253302828	1.0153334494471637	1.921498897123211	1.921498897123211	1.9171750710596023	0.9787882508296375	98.61999999999999	0.0030178439224588364	0.001520592212176264	35	sub	104	35
d07ther052	bin.459	9.130024987376842	1.0427256993496987	1.8263826613847682	1.8263826613847682	1.8152009940591138	0.990028794752902	98.34	-0.007708610907611233	0.002077364170446461	07	ther	052	7
d07ctrl040	bin.459	7.192333998553655	0.9359405627226215	2.0250244798992734	2.0250244798992734	2.020747492699397	0.9843219664721815	99.03	0.0026675720791270014	0.001064392899604472	07	ctrl	040	7
d07sub047	bin.459	6.061044291096467	0.777805024836691	1.7908901910051134	1.7908901910051134	1.787413958534732	0.9740584684321225	98.72	-2.499501182233084e-4	2.831347377258987e-4	07	sub	047	7
d35ctrl096	bin.459	7.41678944574632	1.100721691768191	1.7224132295724957	1.7224132295724957	1.7227926617893095	0.9750171477761327	98.66	-0.03010326568458001	0.006022671279051983	35	ctrl	096	35
d35ctrl095	bin.459	10.096348439814822	2.1328698046604377	1.6466180495713356	1.6466180495713356	1.6436237578615478	0.9693880844669687	98.45	-0.11208210107424241	0.01199734778272099	35	ctrl	095	35
d07ther054	bin.459	11.365513720862705	2.16241478440404	1.5922847893629286	1.5922847893629286	1.5877194272114958	0.9496022406387672	98.47	-3.553300991127907e-4	2.4750353710434325e-4	07	ther	054	7
d78ctrl188	bin.459	5.579878410795436	0.2955803270873245	2.0488152199721723	2.0488152199721723	2.0573722665739926	0.9817948773054117	99.11	-0.052683204017210404	0.009105715988725225	78	ctrl	188	78
d78ther208	bin.799	15.083255145628952	3.304661747068278	1.4580316638227637	1.4580316638227637	1.5075332247996005	0.9880846697854624	99.53	-1.2017747834218198	0.049390752282682526	78	ther	208	78
d07ctrl033	bin.799	8.057770646776563	1.1704331149403728	1.4448406167341188	1.4448406167341188	1.453919429351652	0.9860637649660332	99.51	-0.07384843514097607	0.015100828202749937	07	ctrl	033	7
d07ther054	bin.799	8.565127708602224	1.6296103495429395	1.4836391682608028	1.4836391682608028	1.5129287782422354	0.9872269473339605	99.57	-0.6558650888773816	0.058375458702988665	07	ther	054	7
d78ther204	bin.338	10.392316182037579	1.0792578889976914	1.4643063906045288	1.4643063906045288	1.4612468148384963	0.976940546946505	100	-1.011771233692563	0.08065960908704005	78	ther	204	78
d78ther210	bin.338	14.667987318000666	2.0170308813154576	1.4633098456659297	1.4633098456659297	1.4553442371057197	0.9887472261736887	100	-0.12632298442292522	0.016607153776209024	78	ther	210	78
d07ther056	bin.338	5.926020109492298	0.5690826623178448	1.5597342196632438	1.5597342196632438	1.5608773628625592	0.9846827707832927	100	-0.08769399280306259	0.021948549690947505	07	ther	056	7
d07ther057	bin.338	7.882891321010376	0.8573863202226789	1.4685328462925837	1.4685328462925837	1.4686875934276031	0.9825493200257247	100	-0.012299694180403003	0.005284196260775143	07	ther	057	7
d78ther206	bin.338	6.979692253895999	0.6504408816624951	1.511295294388675	1.511295294388675	1.5210284165963124	0.9867707823564376	100	-1.0936388399026467	0.10644681496625	78	ther	206	78
d78ther202	bin.338	5.21493366302785	1.1113207354177237	1.5564383887751285	1.5564383887751285	1.5654379235117135	0.9870637158799553	100	-0.6373269444845271	0.08755591042957667	78	ther	202	78
d78ther209	bin.338	5.060350331645834	0.6364942909481346	1.709976776220697	1.709976776220697	1.7063556249902188	0.992249850461493	100	-0.2741868667217799	0.04615198358353789	78	ther	209	78
d78ther207	bin.338	5.470821566891927	0.8254191687418045	1.5082196759319102	1.5082196759319102	1.5650067666214438	0.9839363394537205	100	-2.727223376153798	0.2245082232551299	78	ther	207	78
d07sub048	bin.473	6.276836299691097	1.2604231441798375	1.96195597616113	1.96195597616113	1.9801785439692636	0.9873296712877616	100	-0.08171268856462889	0.017222300202990204	07	sub	048	7
d07ther059	bin.473	34.44085437114477	7.976108477811824	1.6966141485413766	1.6966141485413766	1.8378477315398403	0.992945735435183	100	-25.885559169233535	0.277813036806684	07	ther	059	7
d07sub049	bin.473	14.139395074023021	11.342261846104819	1.896667772993636	1.896667772993636	1.987388734498912	0.9935968284577651	100	-2.750545456152022	0.1077779039451893	07	sub	049	7
d35ctrl092	bin.188	7.123664118292892	1.2934639513239632	1.8959375205923314	1.8959375205923314	1.88477579454226	0.945244494243078	99.46000000000001	1.443906361207153	0.1079059155536274	35	ctrl	092	35
d78ther204	bin.188	6.02479577755618	0.6256842323337208	1.4818623971568474	1.4818623971568474	1.531723150902041	0.9706468115289395	98.77	-1.2972717831764298	0.13676652119654908	78	ther	204	78
d78sub198	bin.188	5.021097613795465	0.6961195845345965	1.6220812461242207	1.6220812461242207	1.6348712333869655	0.9738914636238031	99.97	-0.06598647216105952	0.01924949043254964	78	sub	198	78
d78ther210	bin.188	7.392551294835766	1.0165678446621924	1.5075448944678038	1.5075448944678038	1.555241582283494	0.9675175280805108	98.33	-1.923974934362516	0.15298259346767235	78	ther	210	78
d78ther201	bin.188	25.656594043050394	2.9940751241513737	1.3896650336140106	1.3896650336140106	1.5060101371136674	0.9789369403502342	98.51	-16.530856198631653	0.25643183696737326	78	ther	201	78
d78sub191	bin.188	8.278754822268557	1.2474875151412814	1.4692542206974069	1.4692542206974069	1.5020755269526245	0.9807943191692968	98.48	-1.4219629103202358	0.12120962046557296	78	sub	191	78
d78sub193	bin.188	7.5117884950493075	0.5146617860985937	1.53492859665161	1.53492859665161	1.529281073973818	0.9155498800436259	99.5	-0.021066237408787773	0.007707676372298965	78	sub	193	78
d07ctrl038	bin.188	8.004692331711643	1.3133319337029974	1.647327780347482	1.647327780347482	1.6721725213034446	0.974943534202821	99.51	0.6046422546805538	0.06529506507556906	07	ctrl	038	7
d07sub044	bin.276	6.0133797682462395	1.4436577544112947	1.6255872046663906	1.6255872046663906	1.637836103223488	0.9605107762818593	99.16999999999999	-0.3605021191218641	0.03329088252219947	07	sub	044	7
d78sub198	bin.276	6.482897480018627	0.8987819491841452	1.477278739397664	1.477278739397664	1.4802860365485817	0.9747852882357796	99.45	-0.03976206364354756	0.007989981574851425	78	sub	198	78
d35sub101	bin.276	14.403489753856542	1.5354439570268739	1.4581581348627979	1.4581581348627979	1.4607005638848	0.9627570458765171	99.21000000000001	-0.08595260592579505	0.008152365901493484	35	sub	101	35
d07ther057	bin.276	13.530673480047897	1.4716699587462938	1.433511624770229	1.433511624770229	1.4343274417553202	0.9390340664433712	99.23	-0.014134387968049602	0.002591644705740359	07	ther	057	7
d35sub108	bin.276	6.883845023020776	0.5716817143808123	1.51047024192537	1.51047024192537	1.5104290303009975	0.9644061751360595	99.46000000000001	1.0194177273862772e-4	1.4369150179716073e-4	35	sub	108	35
d78ther209	bin.276	6.1878656314864555	0.7783139287738458	1.7150821982020144	1.7150821982020144	1.7242761481633053	0.9035514367509607	95.17999999999999	-0.41516924181138004	0.031908443574101046	78	ther	209	78
d35sub102	bin.393	261.47014827215685	19.362777630988834	1.2381616584321449	1.2381616584321449	1.3061450050101355	0.9555791519423621	100	-472.40313299453817	0.500057416835298	35	sub	102	35
d78sub195	bin.393	5.072001601583015	0.5728726748723643	1.580015906312133	1.580015906312133	1.5684186064092807	0.9723189444817281	100	-1.098369695113333	0.0942772399435823	78	sub	195	78
d78ctrl181	bin.393	7.6584300231049625	0.40328846647528416	1.5047427531832571	1.5047427531832571	1.504127859922084	0.9810174404077399	96.83	-0.14129527501113293	0.020190946710801242	78	ctrl	181	78
d78ctrl188	bin.393	6.380186406467454	0.33797467365116196	1.4427742627274616	1.4427742627274616	1.44732250586857	0.9804172168912155	96.79	-0.16555855778921408	0.026822080044106245	78	ctrl	188	78
d07ctrl035	bin.197	10.772933832156534	3.991356142981007	1.7735432943305214	1.7735432943305214	1.7810383751459824	0.9901624321121335	100	0.03127486877568863	0.0068234038135947	07	ctrl	035	7
d07ther060	bin.197	7.088232952957441	2.1182694209363273	1.5443008035589456	1.5443008035589456	1.5864280830740065	0.9900454682735821	100	-0.8408290310331081	0.08492039197920576	07	ther	060	7
d07ther054	bin.197	7.909549327920096	1.504879306359166	1.6458336065594392	1.6458336065594392	1.6514652125315663	0.9928852268440813	100	-0.004880743963421769	0.002643266422493351	07	ther	054	7
d78ctrl182	bin.87	12.835092317837127	1.2256806511833658	1.46607460916607	1.46607460916607	1.5159485796655876	0.9690910223133491	100	-3.0522883586607006	0.13635781771992872	78	ctrl	182	78
d78ctrl185	bin.87	33.86241757335971	3.783419708843819	1.3902644744427723	1.3902644744427723	1.391232721703135	0.98423868522681	100	3.1896623627957493e-7	1.8287815305439994e-6	78	ctrl	185	78
d78ctrl181	bin.87	70.43612429937359	3.709125299501028	1.388658016666515	1.388658016666515	1.3890732239662797	0.9744270398329854	100	0.021501586595604288	0.0018413096615043092	78	ctrl	181	78
d78ctrl188	bin.87	82.58610121991427	4.374795473001941	1.3314553812950092	1.3314553812950092	1.3319041120833013	0.9756724953385112	100	-0.2972862617643349	0.010381637985522494	78	ctrl	188	78
d35sub110	bin.985	10.303793201675065	2.269886753719635	1.6430653510635715	1.6430653510635715	1.6452026880406678	0.9939950402977882	99.63	9.709409654024973e-5	1.539153773144619e-4	35	sub	110	35
d78ctrl189	bin.985	9.096332436435386	1.2145529843736833	1.6172627260162515	1.6172627260162515	1.6211743909356762	0.992834068259153	100	-0.002642989586456577	0.001478903547897037	78	ctrl	189	78
d78ctrl181	bin.985	10.632627565703135	0.5599079775670206	1.5389994486450949	1.5389994486450949	1.5358446977620255	0.9885568546548054	99.64	-0.07026680897296753	0.013136102466054015	78	ctrl	181	78
d35ctrl092	bin.1002	14.03540077849374	2.5484476314299362	1.440078190831358	1.440078190831358	1.4585106586752492	0.9852449816758669	99.7	-1.770168169014644	0.09339089968076406	35	ctrl	092	35
d35ctrl094	bin.1002	28.46654340259152	5.785646060868171	1.4098585696071613	1.4098585696071613	1.4139710826032015	0.9869262230702057	99.5	-8.560884017428714	0.16365501014263983	35	ctrl	094	35
d78ctrl186	bin.1002	5.147197222349125	0.8869434332179371	1.606163362871044	1.606163362871044	1.6734600299865514	0.9864020199507434	99.61999999999999	-1.4834262533648996	0.1302400640121856	78	ctrl	186	78
d35ctrl098	bin.1002	21.44595843892653	4.519932552352211	1.5513642577651847	1.5513642577651847	1.609155879620291	0.9896852423855703	99.7	-9.297029567831688	0.1723649200030608	35	ctrl	098	35
d35ther117	bin.1002	10.444172102246215	2.1494889039049836	1.4478269425712098	1.4478269425712098	1.4572716735212166	0.9859390072275094	99.71000000000001	-0.4605519654482988	0.045573031262078456	35	ther	117	35
d35ctrl100	bin.1002	6.27537098568313	1.0713247106500332	1.6209683788467937	1.6209683788467937	1.6643621001904807	0.9858040690565106	99.72	-1.5490361528515955	0.11859840821119315	35	ctrl	100	35
d35ther112	bin.1002	6.583515602983592	1.1488710237193591	1.5637738710565394	1.5637738710565394	1.5824653403224753	0.9863941701188444	99.8	-1.4099770247347014	0.11229251318394817	35	ther	112	35
d78ctrl181	bin.1002	5.89623693805467	0.31049240452012705	1.6180877771540392	1.6180877771540392	1.7008339112546558	0.9872489490241685	99.7	-2.738937415190234	0.17277786630837041	78	ctrl	181	78
d35ctrl096	bin.1002	6.068562989670561	0.9006321359740113	1.5423187099566469	1.5423187099566469	1.5696953597018026	0.9795085950899435	99.66999999999999	-0.8965789075519554	0.09043817869190526	35	ctrl	096	35
d78ctrl188	bin.1002	8.2432846830356	0.43666771988643643	1.5524264571859019	1.5524264571859019	1.5834397828931734	0.9862095726085248	99.71000000000001	-1.5368526215193452	0.1036924105226852	78	ctrl	188	78
d07ctrl039	bin.362	13.791595123551847	1.9341761993290212	1.8168543684186471	1.8168543684186471	1.836454436064133	0.9942444072056132	100	-1.2587181239436447	0.0618174291695064	07	ctrl	039	7
d07ctrl036	bin.362	10.482580951504623	1.579058260286017	1.7533006381776652	1.7533006381776652	1.8315236106736859	0.9840654819579243	100	-3.558695187130071	0.1468363969882676	07	ctrl	036	7
d78ther210	bin.362	7.0431116350372305	0.9685155407100994	1.775880168587238	1.775880168587238	1.9671957573400112	0.9898135274139227	100	-7.2421985172795065	0.2900262590829037	78	ther	210	78
d07ctrl037	bin.362	8.336858260430247	1.8788947503619045	1.857746072909763	1.857746072909763	1.867181420379172	0.9942758502000261	100	-0.07513434542854802	0.013085692883840205	07	ctrl	037	7
d78ctrl186	bin.362	6.869770986800186	1.1837701182300353	1.5917386828286761	1.5917386828286761	1.7128263047373558	0.9891920912125888	100	-5.034444607612769	0.26340592928477335	78	ctrl	186	78
d78sub194	bin.362	7.613708413123077	2.000093446936735	1.7320153647376184	1.7320153647376184	1.9626039495040264	0.9847104391920184	100	-8.833481381740619	0.31314958900641077	78	sub	194	78
d78ther201	bin.362	5.533455701718597	0.6457436259586803	1.9156243022561597	1.9156243022561597	2.075175309203034	0.99386486485723	100	-3.828054187840691	0.20876177187141792	78	ther	201	78
d35ther116	bin.362	7.810549346953869	1.67749483940032	2.012589337403727	2.012589337403727	2.0621662620075076	0.9964933371780208	100	-1.5884520181734765	0.09537496635576981	35	ther	116	35
d35ther115	bin.362	14.554726793554783	2.0881075867403722	1.7771536453929866	1.7771536453929866	1.8725451220754352	0.9896163675024431	100	-7.419440230217241	0.19037332597698917	35	ther	115	35
d78sub200	bin.362	6.055174281631895	0.8532594865052174	1.5458652173652596	1.5458652173652596	1.8870166680889813	0.9757957601230106	100	-13.33449878528632	0.4930556332329191	78	sub	200	78
d35ther117	bin.362	14.209392735675607	2.924399532825965	1.8774656397480498	1.8774656397480498	1.9088131690765548	0.9977838577473209	100	-1.40302363806266	0.06421036989882375	35	ther	117	35
d78ther209	bin.362	23.242218655435046	2.923421999192133	1.6835154224675357	1.6835154224675357	1.8572560080574563	0.9912700978773681	100	-29.575493749534026	0.34718985341051395	78	ther	209	78
d35ctrl097	bin.362	5.432595969048235	1.1037164991362975	1.792418934246714	1.792418934246714	1.8466057962142426	0.9906489462830764	100	-1.0991692732400744	0.10301493288357877	35	ctrl	097	35
d35ctrl092	bin.875	12.30141127691852	2.233602226731205	2.027033352026972	2.027033352026972	2.019745277076977	0.935803390616818	98.73	2.684094204923431e-4	1.9947883514781498e-4	35	ctrl	092	35
d35sub103	bin.875	8.161570959728747	1.8776960920781702	1.4863005279271726	1.4863005279271726	1.5135918436961786	0.990587780740241	98.76	-1.3915686830553118	0.11033500180298017	35	sub	103	35
d35sub106	bin.875	15.26498038717944	3.4900859754723847	1.5111439406093286	1.5111439406093286	1.55480616883915	0.9889937625304288	98.76	-3.248386172864251	0.12331343214582136	35	sub	106	35
d07sub044	bin.875	5.446177867229163	1.3074871724294184	2.0370020893992935	2.0370020893992935	2.048058611869679	0.9261575014446052	100	0.12746273316539453	0.020812948714900137	07	sub	044	7
d35sub109	bin.875	7.715901595417833	0.8847945936463177	1.555192230148254	1.555192230148254	1.7153480151336644	0.9846403895236614	98.75	-11.241653299782602	0.37862520867333666	35	sub	109	35
d35ctrl094	bin.875	5.451800813524082	1.1080442558590364	1.7052789711672487	1.7052789711672487	1.764887409647527	0.9905611602943932	98.74000000000001	-2.0029238434449264	0.15131713319172896	35	ctrl	094	35
d07ctrl031	bin.875	8.317869928821679	0.653252321510147	1.741457455293778	1.741457455293778	1.7386778168696375	0.97790161411065	99.86999999999999	-0.02255460663096888	0.005624435227932101	07	ctrl	031	7
d35sub101	bin.875	7.681648161915066	0.8188807331959975	1.576676588461084	1.576676588461084	1.6118804977110526	0.987302046665142	98.95	-1.2694491977624078	0.09872408759913111	35	sub	101	35
d35ther116	bin.875	16.658777618618785	3.577855057896685	1.629702345715635	1.629702345715635	1.6271507558354172	0.9708799669432903	100	-3.21067290341376e-8	4.986688607599987e-7	35	ther	116	35
d35sub105	bin.875	21.050221714525172	2.2419671351372767	1.538251159528312	1.538251159528312	1.5725437941885763	0.995154813329524	98.77	-2.6512394871146023	0.0863187346505757	35	sub	105	35
d35ther115	bin.875	8.492393610269987	1.218369247236084	1.5585535645570705	1.5585535645570705	1.589869467718881	0.9840339928733494	99.36999999999999	-1.147215083852158	0.08709905311970055	35	ther	115	35
d78sub191	bin.875	5.6741592274946155	0.8550129756449997	1.5504177720223737	1.5504177720223737	1.5848317247354744	0.9824125870987355	98.77	-1.0683238504971477	0.1095732614153041	78	sub	191	78
d07ther056	bin.875	17.39488878009667	1.6704515737035375	1.5094153204973269	1.5094153204973269	1.5570648160228782	0.9904344854116538	98.77	-5.518010941544241	0.15942412461585298	07	ther	056	7
d35sub107	bin.875	8.739822588086446	0.7372937480464349	1.5773031700154279	1.5773031700154279	1.6910111404370354	0.983484688851866	98.79	-9.344161665122058	0.31245285962355784	35	sub	107	35
d07ther053	bin.875	11.221520310904003	1.7666302064128978	1.520355632806566	1.520355632806566	1.5668538782291412	0.9894365385482484	98.76	-2.3461812795662023	0.11991318417054941	07	ther	053	7
d35ther117	bin.875	5.957432422903585	1.2260842471219893	1.5463013623136659	1.5463013623136659	1.568363572362901	0.9822701609838823	98.77	-0.4392016258774672	0.060200535938504385	35	ther	117	35
d35ther114	bin.875	19.00911557965102	1.0853393572355272	1.5396960383484497	1.5396960383484497	1.6418131225233696	0.9901397626469377	100	-13.57773018121522	0.24373832814279767	35	ther	114	35
d35sub108	bin.875	5.30572549304032	0.44062384259839765	1.5975346111398412	1.5975346111398412	1.6517479871484462	0.9878056883289099	98.78	-1.0938711193650428	0.11208462460844115	35	sub	108	35
d35sub104	bin.875	11.075664589541041	2.192521608201815	1.5249335719853967	1.5249335719853967	1.5819778814104088	0.9861549988965448	98.76	-3.6247465197840847	0.15955738742172196	35	sub	104	35
d35sub103	bin.984	5.068083445172536	1.1659912688724352	1.5423276631620708	1.5423276631620708	1.556462440706626	0.9876289816281725	100	-0.04447802044534344	0.014799104943878483	35	sub	103	35
d07ctrl031	bin.984	5.717632149844218	0.4490400195469157	2.001244595582761	2.001244595582761	2.0288096918446707	0.9911978960115038	100	0.004860296824110291	0.0025082654824629684	07	ctrl	031	7
d35sub105	bin.984	5.922554759098607	0.63078542858233555	1.8493298812767047	1.8493298812767047	1.8664181666121222	0.9955369123368131	99.82	-0.07788144218512753	0.01724522469020873	35	sub	105	35
d07sub048	bin.209	109.56887858489705	22.002031573936584	1.4019581623498096	1.4019581623498096	1.4114612473944692	0.9957957604872417	100	-1.6138902533846298	0.02123797016908325	07	sub	048	7
d07sub044	bin.209	10.045225688411257	2.4116002179778873	1.5068867099166143	1.5068867099166143	1.5046178858218027	0.9759624779700061	100	-0.01835005153300116	0.005246482318095992	07	sub	044	7
d07ctrl031	bin.209	37.7112089157912	2.9616879059185504	1.5893706784874566	1.5893706784874566	1.592633659847123	0.9856813518572421	98.38	-0.2600448607713602	0.012105880216045528	07	ctrl	031	7
d07ther056	bin.209	7.969571983171417	0.7653273458272912	1.4932797687176897	1.4932797687176897	1.5205726887496611	0.9891944946739115	98.42	-0.9325767614353438	0.08875618590201417	07	ther	056	7
d07ther053	bin.209	26.138175086223473	4.114994079987674	1.3529469559699072	1.3529469559699072	1.3595318845545294	0.9795459432618343	100	-0.6738848688886067	0.03294413984805889	07	ther	053	7
d07ther057	bin.209	38.44956705482647	4.181984942939368	1.329739577083659	1.329739577083659	1.33445557501515	0.9920834073116486	98.36	-2.090109592977435	0.06746001906735798	07	ther	057	7
d07sub050	bin.209	13.006268746440263	3.1043381658078015	1.646122757445113	1.646122757445113	1.6409101959117594	0.9448062816496009	100	0.0011422097180083474	6.687908740879989e-4	07	sub	050	7
d35sub104	bin.209	6.316122638162899	1.250329969120044	1.752083196100137	1.752083196100137	1.7546569557048988	0.9287921990754133	98.33	0.029092271366661954	0.008331132872987037	35	sub	104	35
d07ctrl032	bin.209	80.9137512557802	11.10530533202675	1.6641947963321295	1.6641947963321295	1.6594216527899184	0.9279325281798201	100	1.2763204440380548e-4	4.623371073608772e-5	07	ctrl	032	7
d07sub046	bin.209	61.266691609267085	8.95815482205775	1.3523896946837421	1.3523896946837421	1.3638001124219785	0.9859954337165584	99.14999999999999	-2.662289312894458	0.05109240755254197	07	sub	046	7
d78ther204	bin.365	6.032219179510328	0.6264551639510689	1.555565113037733	1.555565113037733	1.593034076024424	0.9853859738413226	100	-5.72205094767469	0.2891022536895302	78	ther	204	78
d78sub197	bin.365	5.849834763565885	0.7665113925978354	1.7389444943874626	1.7389444943874626	1.6321232074597294	0.9858517390450873	100	-4.927837727270411	0.2171976739604691	78	sub	197	78
d35sub102	bin.365	19.408221956453872	1.437246616636844	1.3428186096251555	1.3428186096251555	1.5096484603041758	0.9889100091445675	100	-35.91056373649576	0.5928185935958421	35	sub	102	35
d78ther201	bin.365	6.430569599220941	0.7504350904428295	1.5287170298283543	1.5287170298283543	1.620535389308602	0.9918437716706116	100	-8.81919806895349	0.3916124807844343	78	ther	201	78
d78sub193	bin.365	5.1672640530936444	0.35402931652840375	1.5946250246105194	1.5946250246105194	1.5636443359582706	0.9850201124278247	100	-3.4485157246298668	0.20668722433695863	78	sub	193	78
d78ctrl185	bin.365	6.441650717604152	0.7197202689286141	1.5895409675124517	1.5895409675124517	1.6124908174432673	0.9937766482732163	100	-2.642595206386834	0.17263053243594495	78	ctrl	185	78
d78ther209	bin.365	10.930306891357414	1.3748214014260387	1.4783911719161478	1.4783911719161478	1.5793373433270228	0.9944712470474469	100	-13.731796215448671	0.41063744838913974	78	ther	209	78
d78ctrl188	bin.365	6.2663419396074005	0.33194404318321596	1.6542346318370325	1.6542346318370325	1.6265316526934346	0.9895948159208846	99.99000000000001	-6.702418919686077	0.327190881183041	78	ctrl	188	78
d07sub044	bin.550	9.549570068799895	2.2926060572318803	1.6261767490596961	1.6261767490596961	1.6329242116664435	0.9784669218810147	100	0.03883557062613486	0.00910856781941327	07	sub	044	7
d35ctrl093	bin.550	8.41236921305072	1.3913003626828024	1.6500891476738222	1.6500891476738222	1.6588631379916936	0.9807127576738285	100	0.1729592528415437	0.026577107833795747	35	ctrl	093	35
d35ctrl094	bin.550	6.629652095440712	1.3474351272104592	1.660757595807667	1.660757595807667	1.667144347623794	0.9924278232203129	100	0.04721436140621627	0.012561958339961767	35	ctrl	094	35
d35sub101	bin.550	12.388544715966901	1.320646346514424	1.7317165193469093	1.7317165193469093	1.815154578941839	0.9985988480750168	100	-4.9409587815323865	0.16854550190193088	35	sub	101	35
d35ctrl098	bin.550	5.165039464666151	1.0885794671761444	1.8896613598335334	1.8896613598335334	1.9188253205281314	0.9955289741295743	100	-0.5939581640186974	0.06888660026440574	35	ctrl	098	35
d35sub105	bin.550	9.19519634705912	0.9793401841946299	1.7714765783511113	1.7714765783511113	1.7735639941102537	0.9910435797079451	100	-6.92497614938411e-4	5.756161615179113e-4	35	sub	105	35
d35ther115	bin.550	5.431234051958466	0.7791971082740773	1.584217635322515	1.584217635322515	1.5914948865449217	0.9752409427032076	100	-0.051070644075891396	0.016373331753649193	35	ther	115	35
d35sub107	bin.550	5.9494152529311695	0.5018942462856849	1.7890035942652007	1.7890035942652007	1.953272027824712	0.9946997252270712	100	-4.994700549661598	0.25159300321262346	35	sub	107	35
d07ther053	bin.550	8.142968291985502	1.2819665567512688	1.538420071521682	1.538420071521682	1.583586586095994	0.985032473692519	100	1.8738033181528908	0.13562512168478785	07	ther	053	7
d07ther051	bin.550	12.356772773022792	2.3513688620135076	1.5943182680767303	1.5943182680767303	1.593380320388336	0.9907355441893251	100	3.3722597525270067e-4	3.3756842945253934e-4	07	ther	051	7
d35ctrl091	bin.550	5.736245596246756	0.9104241201296299	1.5746973938723459	1.5746973938723459	1.6286659778381218	0.9908733842333641	100	1.5825681449097455	0.14694374328470494	35	ctrl	091	35
d35ther118	bin.550	8.488975316185645	1.247346069104898	1.5794394375457386	1.5794394375457386	1.6249358920016936	0.9859037532707996	100	-1.76678515607399	0.12433889641613727	35	ther	118	35
d35ther114	bin.550	7.323753481994231	0.41815506162780686	1.5936255932928998	1.5936255932928998	1.789181034134358	0.9868395562664072	100	-9.077668499486833	0.3513914028816987	35	ther	114	35
d35sub108	bin.550	10.820086020929876	0.8985741697419357	1.497487220937978	1.497487220937978	1.500351752613908	0.9863590360731351	100	0.0011412331213263166	8.872622043266664e-4	35	sub	108	35
d35ctrl100	bin.550	8.273051284986575	1.4123665826772318	1.7056737550714256	1.7056737550714256	1.7201107984629713	0.9957846890080739	100	-0.44659965112503447	0.0477705616609122	35	ctrl	100	35
d35sub104	bin.550	7.3195099215464134	1.448958979815323	1.4928136755206858	1.4928136755206858	1.4933847873011918	0.9876226674732925	100	-2.6333264350519133e-7	4.35478777383036e-6	35	sub	104	35
d07ther052	bin.550	9.739708634949238	1.1123567035009432	1.5698725893950207	1.5698725893950207	1.5813491286878587	0.9961225244248748	100	0.1591235172662209	0.024025291381045363	07	ther	052	7
d35ther112	bin.550	5.438362321663173	0.9490335049884937	1.7252102326463838	1.7252102326463838	1.754274560487471	0.9843636178345649	100	-0.3300776936413616	0.049152121254674615	35	ther	112	35
d07sub047	bin.550	8.883273096877367	1.1399775550060964	1.5682436353269955	1.5682436353269955	1.625691299658306	0.9865754829975768	100	1.436251928373293	0.10618363736453641	07	sub	047	7
d35ctrl097	bin.550	5.5241741212687945	1.122322027348247	1.8586987603183074	1.8586987603183074	1.8783656534015922	0.9932126996282916	100	-0.0976087068778049	0.020524188847165895	35	ctrl	097	35
d35ther113	bin.999	13.40175740409094	4.190336155610359	1.415980168672517	1.415980168672517	1.418352264199095	0.9885283296479539	99.08	-0.02156012359431362	0.006651833519301319	35	ther	113	35
d78sub197	bin.999	6.447308677483701	0.8447991699980402	1.6551390786524378	1.6551390786524378	1.650931771068916	0.9682728054149775	100	-2.477473808926742e-4	4.2755262234872577e-4	78	sub	197	78
d78sub199	bin.999	8.76775912218276	1.9788587717079544	1.6792308432954757	1.6792308432954757	1.6693281739745744	0.9617251712355702	100	0.0033557271804174837	0.0018329366986268305	78	sub	199	78
d35sub101	bin.999	5.59151246960579	0.5960676321374037	1.5765194966849234	1.5765194966849234	1.6502152368833083	0.9826039222438715	100	-1.9385743485767213	0.18678882987926818	35	sub	101	35
d78sub193	bin.999	5.831418120156668	0.39953308951463407	1.514408190031675	1.514408190031675	1.5196420479687613	0.9835605923379548	100	-0.06165666707496482	0.020149473384259653	78	sub	193	78
d07ther056	bin.999	39.010133269716896	3.746188856656844	1.4568611369331694	1.4568611369331694	1.4648716014481218	0.9637600775378257	100	-0.3047741434060328	0.017099813828262533	07	ther	056	7
d78ther203	bin.999	7.076904769104812	1.8377532830232302	1.559186343996677	1.559186343996677	1.5830362132851952	0.9775589504131568	100	-1.0080384349803955	0.10685474671835726	78	ther	203	78
d35ther118	bin.999	5.234413132762353	0.7691298893016352	1.717819214551563	1.717819214551563	1.7567069769482697	0.9911137406351022	99.1	-0.6028514580391788	0.08467674378134663	35	ther	118	35
d78ther206	bin.999	6.351181216126766	0.5918696354427158	1.5817279616580915	1.5817279616580915	1.6102969568976977	0.9890583510560941	99.07	-0.7517933092311143	0.09350140791738482	78	ther	206	78
d35ther114	bin.999	12.178903310854777	0.6953633921499586	1.480362411416996	1.480362411416996	1.774488460445116	0.988111048365517	99.11	-25.989057319989907	0.5545312480086769	35	ther	114	35
